name,id,instance_name,source_name,guild_note,prio_note,officer_note,tier,tier_label,created_at,updated_at
"Malfurion's Handguards of Conquest",48132,"Vault of Archavon N10",Koralon,,,,,,,
"Malfurion's Leggings of Conquest",48130,"Vault of Archavon N10",Koralon,,,,,,,
"Malfurion's Legguards of Conquest",48215,"Vault of Archavon N10",Koralon,,,,,,,
"Malfurion's Trousers of Conquest",48160,"Vault of Archavon N10",Koralon,,,,,,,
"Nobundo's Gloves of Conquest",48312,"Vault of Archavon N10",Koralon,,,,,,,
"Nobundo's Grips of Conquest",48342,"Vault of Archavon N10",Koralon,,,,,,,
"Nobundo's Handguards of Conquest",48284,"Vault of Archavon N10",Koralon,,,,,,,
"Nobundo's Kilt of Conquest",48314,"Vault of Archavon N10",Koralon,,,,,,,
"Nobundo's Legguards of Conquest",48282,"Vault of Archavon N10",Koralon,,,,,,,
"Nobundo's War-Kilt of Conquest",48344,"Vault of Archavon N10",Koralon,,,,,,,
"Relentless Gladiator's Armwraps of Dominance",41641,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Armwraps of Salvation",41626,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Armwraps of Triumph",41841,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Band of Ascendancy",42118,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Band of Victory",42119,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Belt of Dominance",41631,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Belt of Salvation",41618,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Belt of Triumph",41833,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Boots of Dominance",41636,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Boots of Salvation",41622,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Boots of Triumph",41837,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Bracers of Salvation",40984,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Bracers of Triumph",40890,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Chain Gauntlets",41144,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Chain Leggings",41206,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Ascendancy",42078,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Deliverance",42080,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Dominance",42076,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Salvation",42079,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Subjugation",42077,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Triumph",42081,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cloak of Victory",42082,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cord of Dominance",41899,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cord of Salvation",41882,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cuffs of Dominance",41910,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Cuffs of Salvation",41894,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Dragonhide Gloves",41774,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Dragonhide Legguards",41668,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Dreadplate Gauntlets",40811,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Dreadplate Legguards",40851,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Felweave Handguards",42018,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Felweave Trousers",42006,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Girdle of Salvation",40978,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Girdle of Triumph",40883,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Greaves of Salvation",40979,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Greaves of Triumph",40884,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Kodohide Gloves",41288,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Kodohide Legguards",41299,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Leather Gloves",41768,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Leather Legguards",41656,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Linked Gauntlets",41138,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Linked Leggings",41200,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Mail Gauntlets",41008,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Mail Leggings",41034,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Mooncloth Gloves",41875,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Mooncloth Leggings",41865,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Ornamented Gloves",40928,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Ornamented Legplates",40940,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Ascendancy",42044,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Deliverance",42046,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Dominance",42043,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Salvation",42047,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Subjugation",42045,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Sundering",46374,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Triumph",42041,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Pendant of Victory",42042,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Plate Gauntlets",40810,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Plate Legguards",40850,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Ringmail Gauntlets",41002,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Ringmail Leggings",41028,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Sabatons of Dominance",41076,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Sabatons of Salvation",41056,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Sabatons of Triumph",41231,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Satin Gloves",41941,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Satin Leggings",41928,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Scaled Gauntlets",40812,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Scaled Legguards",40852,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Silk Handguards",41972,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Silk Trousers",41960,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Treads of Dominance",41904,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Treads of Salvation",41886,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Waistguard of Dominance",41071,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Waistguard of Salvation",41052,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Waistguard of Triumph",41236,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Wristguards of Dominance",41066,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Wristguards of Salvation",41061,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Wristguards of Triumph",41226,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Wyrmhide Gloves",41294,"Vault of Archavon N10",Toravon,,,,,,,
"Relentless Gladiator's Wyrmhide Legguards",41305,"Vault of Archavon N10",Toravon,,,,,,,
"Runetotem's Gloves of Conquest",48183,"Vault of Archavon N10",Koralon,,,,,,,
"Runetotem's Handgrips of Conquest",48192,"Vault of Archavon N10",Koralon,,,,,,,
"Runetotem's Handguards of Conquest",48153,"Vault of Archavon N10",Koralon,,,,,,,
"Runetotem's Leggings of Conquest",48155,"Vault of Archavon N10",Koralon,,,,,,,
"Runetotem's Legguards of Conquest",48190,"Vault of Archavon N10",Koralon,,,,,,,
"Runetotem's Trousers of Conquest",48185,"Vault of Archavon N10",Koralon,,,,,,,
"Scourgelord Gauntlets",50095,"Vault of Archavon N10",Toravon,,,,,,,
"Scourgelord Handguards",50856,"Vault of Archavon N10",Toravon,,,,,,,
"Scourgelord Legguards",50854,"Vault of Archavon N10",Toravon,,,,,,,
"Scourgelord Legplates",50097,"Vault of Archavon N10",Toravon,,,,,,,
"Shadowblade Gauntlets",50088,"Vault of Archavon N10",Toravon,,,,,,,
"Shadowblade Legplates",50090,"Vault of Archavon N10",Toravon,,,,,,,
"Sunstrider's Gauntlets of Conquest",47773,"Vault of Archavon N10",Koralon,,,,,,,
"Sunstrider's Leggings of Conquest",47775,"Vault of Archavon N10",Koralon,,,,,,,
"Thassarian's Gauntlets of Conquest",48480,"Vault of Archavon N10",Koralon,,,,,,,
"Thassarian's Handguards of Conquest",48537,"Vault of Archavon N10",Koralon,,,,,,,
"Thassarian's Legguards of Conquest",48533,"Vault of Archavon N10",Koralon,,,,,,,
"Thassarian's Legplates of Conquest",48476,"Vault of Archavon N10",Koralon,,,,,,,
"Thrall's Gloves of Conquest",48337,"Vault of Archavon N10",Koralon,,,,,,,
"Thrall's Grips of Conquest",48367,"Vault of Archavon N10",Koralon,,,,,,,
"Thrall's Handguards of Conquest",48296,"Vault of Archavon N10",Koralon,,,,,,,
"Thrall's Kilt of Conquest",48339,"Vault of Archavon N10",Koralon,,,,,,,
"Thrall's Legguards of Conquest",48298,"Vault of Archavon N10",Koralon,,,,,,,
"Thrall's War-Kilt of Conquest",48369,"Vault of Archavon N10",Koralon,,,,,,,
"Turalyon's Gauntlets of Conquest",48603,"Vault of Archavon N10",Koralon,,,,,,,
"Turalyon's Gloves of Conquest",48574,"Vault of Archavon N10",Koralon,,,,,,,
"Turalyon's Greaves of Conquest",48568,"Vault of Archavon N10",Koralon,,,,,,,
"Turalyon's Handguards of Conquest",48633,"Vault of Archavon N10",Koralon,,,,,,,
"Turalyon's Legguards of Conquest",48635,"Vault of Archavon N10",Koralon,,,,,,,
"Turalyon's Legplates of Conquest",48605,"Vault of Archavon N10",Koralon,,,,,,,
"Valorous Aegis Gauntlets",45376,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Aegis Gloves",45370,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Aegis Greaves",45371,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Aegis Handguards",45383,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Aegis Legguards",45384,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Aegis Legplates",45379,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Darkruned Gauntlets",45341,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Darkruned Handguards",45337,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Darkruned Legguards",45338,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Darkruned Legplates",45343,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Deathbringer Gloves",45419,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Deathbringer Leggings",45420,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Gloves of Sanctification",45387,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Handwraps of Sanctification",45392,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Kirin Tor Gauntlets",46131,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Kirin Tor Leggings",45367,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Leggings of Sanctification",45388,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Nightsong Gloves",45351,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Nightsong Handgrips",45355,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Nightsong Handguards",45345,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Nightsong Leggings",45347,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Nightsong Legguards",45357,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Nightsong Trousers",45353,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Pants of Sanctification",45394,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Scourgestalker Handguards",45360,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Scourgestalker Legguards",45362,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Siegebreaker Gauntlets",45430,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Siegebreaker Handguards",45426,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Siegebreaker Legguards",45427,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Siegebreaker Legplates",45432,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Terrorblade Gauntlets",45397,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Terrorblade Legplates",45399,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Worldbreaker Gloves",45406,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Worldbreaker Grips",45414,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Worldbreaker Handguards",45401,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Worldbreaker Kilt",45409,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Worldbreaker Legguards",45403,"Vault of Archavon N10",Emalon,,,,,,,
"Valorous Worldbreaker War-Kilt",45416,"Vault of Archavon N10",Emalon,,,,,,,
"VanCleef's Gauntlets of Conquest",48222,"Vault of Archavon N10",Koralon,,,,,,,
"VanCleef's Legplates of Conquest",48220,"Vault of Archavon N10",Koralon,,,,,,,
"Velen's Gloves of Conquest",47982,"Vault of Archavon N10",Koralon,,,,,,,
"Velen's Handwraps of Conquest",48072,"Vault of Archavon N10",Koralon,,,,,,,
"Velen's Leggings of Conquest",47980,"Vault of Archavon N10",Koralon,,,,,,,
"Velen's Pants of Conquest",48074,"Vault of Archavon N10",Koralon,,,,,,,
"Windrunner's Handguards of Conquest",48254,"Vault of Archavon N10",Koralon,,,,,,,
"Windrunner's Handguards of Conquest",48276,"Vault of Archavon N10",Koralon,,,,,,,
"Windrunner's Legguards of Conquest",48252,"Vault of Archavon N10",Koralon,,,,,,,
"Windrunner's Legguards of Conquest",48278,"Vault of Archavon N10",Koralon,,,,,,,
"Wrynn's Gauntlets of Conquest",48375,"Vault of Archavon N10",Koralon,,,,,,,
"Wrynn's Handguards of Conquest",48449,"Vault of Archavon N10",Koralon,,,,,,,
"Wrynn's Legguards of Conquest",48445,"Vault of Archavon N10",Koralon,,,,,,,
"Wrynn's Legplates of Conquest",48373,"Vault of Archavon N10",Koralon,,,,,,,
"Ymirjar Lord's Gauntlets",50079,"Vault of Archavon N10",Toravon,,,,,,,
"Ymirjar Lord's Handguards",50849,"Vault of Archavon N10",Toravon,,,,,,,
"Ymirjar Lord's Legguards",50847,"Vault of Archavon N10",Toravon,,,,,,,
"Ymirjar Lord's Legplates",50081,"Vault of Archavon N10",Toravon,,,,,,,
"Zabra's Gloves of Conquest",48067,"Vault of Archavon N10",Koralon,,,,,,,
"Zabra's Handwraps of Conquest",48097,"Vault of Archavon N10",Koralon,,,,,,,
"Zabra's Leggings of Conquest",48069,"Vault of Archavon N10",Koralon,,,,,,,
"Zabra's Pants of Conquest",48099,"Vault of Archavon N10",Koralon,,,,,,,
"Bountiful Gauntlets",44004,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Chestplate of the Great Aspects",40453,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Concealment Shoulderpads",40437,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Council Chamber Epaulets",40438,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Dragon Brood Legguards",40446,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Dragon Hide Bag",43345,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Dragonstorm Breastplate",44000,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Fury of the Five Flights",40431,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Gauntlets of the Lost Conqueror",40628,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Gauntlets of the Lost Protector",40629,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Gauntlets of the Lost Vanquisher",40630,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Headpiece of Reconciliation",44007,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Hyaline Helm of the Sniper",40451,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Illustration of the Dragon Soul",40432,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Large Satchel of Spoils",43346,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Leggings of the Honored",44011,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Mantle of the Eternal Sentinel",40439,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Obsidian Greathelm",44006,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Pennant Cloak",44005,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Reins of the Twilight Drake",43954,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Satchel of Spoils",43347,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Staff of Restraint",40455,"Obsidian Sanctum N25",Sartharion,,,,,,,
"The Sanctum's Flowing Vestments",44002,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Unsullied Cuffs",44008,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Upstanding Spaulders",44003,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Wyrmrest Band",40433,"Obsidian Sanctum N25",Sartharion,,,,,,,
"Belabored Legplates",43994,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Blade-Scarred Tunic",43990,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Chestguard of Flagrant Prowess",43998,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Circle of Arcane Streams",40427,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Crimson Steel",40429,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Dragon Hide Bag",43345,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Enamored Cowl",43995,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Gale-Proof Cloak",43988,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Gloves of the Lost Conqueror",40613,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Gloves of the Lost Protector",40614,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Gloves of the Lost Vanquisher",40615,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Greatring of Collision",43993,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Legguards of Composure",43991,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Majestic Dragon Figurine",40430,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Reins of the Black Drake",43986,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Remembrance Girdle",43989,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Sabatons of Firmament",43996,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Satchel of Spoils",43347,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Signet of the Accord",40426,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Titan's Outlook",40428,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Volitant Amulet",43992,"Obsidian Sanctum N10",Sartharion,,,,,,,
"Arcanic Tramplers",40558,"Eye of Eternity N25",Malygos,,,,,,,
"Blanketing Robes of Snow",40194,"Eye of Eternity N25",Malygos,,,,,,,
"Blue Aspect Helm",40543,"Eye of Eternity N25",Malygos,,,,,,,
"Boots of Healing Energies",40592,"Eye of Eternity N25",Malygos,,,,,,,
"Boots of the Renewed Flight",40549,"Eye of Eternity N25",Malygos,,,,,,,
"Chestguard of the Recluse",40539,"Eye of Eternity N25",Malygos,,,,,,,
"Elevated Lair Pauldrons",40590,"Eye of Eternity N25",Malygos,,,,,,,
"Frosted Adroit Handguards",40541,"Eye of Eternity N25",Malygos,,,,,,,
"Hood of Rationality",40562,"Eye of Eternity N25",Malygos,,,,,,,
"Leash of Heedless Magic",40561,"Eye of Eternity N25",Malygos,,,,,,,
"Leggings of the Wanton Spellcaster",40560,"Eye of Eternity N25",Malygos,,,,,,,
"Legplates of Sovereignty",40589,"Eye of Eternity N25",Malygos,,,,,,,
"Living Ice Crystals",40532,"Eye of Eternity N25",Malygos,,,,,,,
"Mantle of Dissemination",40555,"Eye of Eternity N25",Malygos,,,,,,,
"Mark of Norgannon",40531,"Eye of Eternity N25",Malygos,,,,,,,
"Melancholy Sabatons",40591,"Eye of Eternity N25",Malygos,,,,,,,
"Reins of the Azure Drake",43952,"Eye of Eternity N25",Malygos,,,,,,,
"Spaulders of Catatonia",40594,"Eye of Eternity N25",Malygos,,,,,,,
"Tunic of the Artifact Guardian",40588,"Eye of Eternity N25",Malygos,,,,,,,
"Unravelling Strands of Sanity",40566,"Eye of Eternity N25",Malygos,,,,,,,
"Winter Spectacle Gloves",40564,"Eye of Eternity N25",Malygos,,,,,,,
"Barricade of Eternity",40475,"Eye of Eternity N10",Malygos,,,,,,,
"Black Ice",40497,"Eye of Eternity N10",Malygos,,,,,,,
"Focusing Energy Epaulets",40511,"Eye of Eternity N10",Malygos,,,,,,,
"Footsteps of Malygos",40519,"Eye of Eternity N10",Malygos,,,,,,,
"Gown of the Spell-Weaver",40526,"Eye of Eternity N10",Malygos,,,,,,,
"Greatstaff of the Nexus",40489,"Eye of Eternity N10",Malygos,,,,,,,
Hailstorm,40491,"Eye of Eternity N10",Malygos,,,,,,,
"Ice Spire Scepter",40488,"Eye of Eternity N10",Malygos,,,,,,,
"Necklace of the Glittering Chamber",40486,"Eye of Eternity N10",Malygos,,,,,,,
"Reins of the Azure Drake",43952,"Eye of Eternity N10",Malygos,,,,,,,
"Reins of the Blue Drake",43953,"Eye of Eternity N10",Malygos,,,,,,,
